id,dutch_address,documented_residence,current_age,own_income,total_income,total_assets,first_home_equity,eligible_other_assistance,imprisoned_or_detained,work_obligation_exemption,other_adults_in_household,children,has_partner
8344,true,true,49,0,0,23579,0,false,false,true,0,1,false
8345,true,true,42,0,0,57476,0,false,false,true,2,0,false
8346,true,true,45,1447,1447,25004,0,false,false,false,0,0,false
8347,true,true,59,0,0,12395,0,false,false,false,1,0,false
8348,true,true,26,1085,1085,22383,0,false,false,false,1,3,false
8349,true,true,39,238,238,10343,363380,false,false,false,1,1,false
8350,true,true,53,0,0,14210,0,false,false,false,1,1,true
8351,true,true,36,260,260,16921,0,false,false,true,0,2,false
8352,true,true,59,1928,1928,21259,0,false,false,true,1,1,false
8353,true,true,58,936,936,21794,0,false,false,true,1,1,false
8354,true,true,39,0,0,38577,0,false,false,false,1,0,false
8355,true,true,25,0,0,23438,0,false,false,false,0,1,false
8356,false,true,53,170,170,5289,342672,false,false,false,0,0,false
8357,true,true,52,493,493,28867,0,false,false,false,0,2,false
8358,true,true,63,803,803,18917,0,false,false,true,2,1,false
8359,true,true,46,303,303,6853,0,false,false,true,0,2,false
8360,true,true,56,865,865,26348,0,false,false,false,1,0,false
8361,true,true,27,0,0,12599,0,false,false,true,1,0,false
8362,true,true,51,779,779,13394,0,false,false,false,0,0,false
8363,true,true,36,669,669,64633,0,false,false,true,0,2,false
8364,true,true,64,0,0,19350,381603,false,false,false,1,1,false
8365,true,true,44,741,1228,12921,0,false,false,false,2,2,true
8366,true,true,46,0,0,8581,0,false,false,false,2,2,false
8367,true,true,48,1122,1122,35208,0,false,false,true,1,0,false
8368,true,true,37,802,1195,10163,0,false,false,false,0,2,true
8369,true,true,65,437,871,13172,0,false,false,false,1,1,true
8370,true,true,59,2434,2434,22515,0,false,false,false,1,0,false
8371,true,true,65,863,863,25045,0,false,false,false,0,1,false
8372,true,true,56,589,874,17918,0,false,false,false,1,1,true
8373,true,true,51,624,624,21773,0,false,false,false,1,1,false
8374,true,true,59,1240,1240,13257,0,false,false,false,2,1,false
8375,false,true,54,0,0,12086,0,false,false,false,0,1,false
8376,true,true,66,0,0,19850,0,false,false,false,1,0,false
8377,true,true,60,1520,1520,16069,0,false,false,false,1,1,false
8378,true,true,65,0,0,25294,0,false,false,false,1,1,false
8379,true,true,54,1332,1332,22362,0,false,false,false,1,0,false
8380,false,true,30,931,1251,22929,0,false,false,true,0,2,true
8381,true,true,52,1048,1048,19960,0,false,false,true,1,0,false
8382,true,true,40,412,960,13362,0,false,false,false,0,1,true
8383,true,true,61,1215,1215,15580,0,false,false,false,1,1,false
8384,true,true,53,923,923,5645,0,false,false,true,0,0,false
8385,true,true,67,1386,1926,37971,0,false,false,false,0,0,true
8386,true,true,48,552,552,25130,0,false,false,true,0,0,false
8387,true,true,61,687,687,24623,0,false,false,false,0,0,false
8388,true,true,56,567,567,12656,0,false,false,false,1,1,false
8389,true,true,42,937,937,13386,0,false,false,false,2,0,false
8390,true,true,47,1164,1164,23509,0,false,false,true,1,2,false
8391,true,true,41,900,900,11514,0,false,false,false,0,0,false
8392,true,true,66,0,0,11099,0,false,false,true,0,0,false
8393,true,true,49,235,235,15351,0,false,false,false,1,0,false
8394,true,true,62,382,382,32364,0,false,false,false,1,0,false
8395,true,true,62,633,633,14611,0,false,false,false,1,1,false
8396,true,true,52,606,1103,12699,0,false,false,true,1,1,true
8397,true,true,55,225,225,25109,0,false,false,false,1,0,false
8398,true,true,36,563,563,13364,0,false,false,false,0,3,false
8399,true,true,53,295,295,9421,0,false,false,false,1,1,false
8400,true,true,40,0,1288,23367,0,false,false,false,1,0,true
8401,true,true,57,1280,1280,23657,0,false,false,false,2,0,false
8402,true,true,57,871,871,19881,0,false,false,false,0,0,false
8403,true,true,41,1551,2512,17345,0,false,false,true,1,1,true
8404,true,true,44,321,321,19430,0,false,false,false,0,2,false
8405,true,true,39,989,989,24162,0,false,false,false,0,1,true
8406,true,true,61,1160,1160,24265,0,false,false,false,0,1,false
8407,true,true,52,1157,2510,16490,0,false,false,false,0,1,true
8408,true,true,44,1520,2224,21832,0,false,false,false,1,1,true
8409,true,true,51,512,512,10711,0,false,false,false,1,1,false
8410,true,true,40,751,751,11707,0,false,false,true,0,2,false
8411,true,true,41,1429,1429,18796,0,false,false,true,1,0,false
8412,true,true,43,405,405,28775,0,false,false,true,0,0,false
8413,true,true,38,224,224,26188,0,false,false,true,0,2,false
8414,true,true,19,102,702,12723,0,false,false,false,0,3,true
8415,true,true,58,1155,1155,22378,0,false,false,true,3,1,false
8416,true,true,52,393,393,16171,0,false,false,false,0,2,false
8417,true,true,51,219,219,7975,0,false,false,true,2,0,false
8418,true,true,62,1044,1044,15222,0,false,false,false,0,1,false
8419,true,true,49,737,1422,11028,0,false,false,false,0,0,true
8420,true,true,46,965,965,2543,0,false,false,true,2,1,false
8421,true,true,46,1529,1529,28352,0,false,false,false,0,1,false
8422,true,true,40,1515,2583,16646,0,false,false,false,1,1,true
8423,true,true,61,978,978,15559,0,false,false,false,0,0,false
8424,true,true,48,201,201,15298,0,false,false,true,1,1,false
8425,true,true,42,0,0,28432,0,false,false,true,2,1,false
8426,true,true,52,904,2828,12406,0,false,false,false,1,1,true
8427,true,true,55,165,165,8063,0,false,false,false,1,0,false
8428,true,true,40,760,760,20206,0,false,false,false,1,1,false
8429,true,true,54,1208,2421,15645,0,false,false,false,2,1,true
8430,false,true,49,0,0,20008,0,false,false,false,1,2,false
8431,true,true,42,1826,1826,29818,0,false,false,false,1,0,false
8432,true,true,38,403,403,19272,0,false,false,false,0,2,false
8433,true,true,54,562,562,19936,0,false,false,true,1,0,false
8434,true,true,55,557,557,14351,0,false,false,false,2,1,false
8435,true,true,34,924,924,26481,0,false,false,false,0,3,false
8436,true,true,63,1077,1077,19508,0,false,false,false,1,0,false
8437,true,true,33,0,0,23653,343571,false,false,true,1,1,false
8438,true,true,31,553,553,24958,0,false,false,false,0,1,false
8439,true,true,35,483,483,8835,0,false,false,false,2,1,false
8440,true,true,50,982,982,16793,0,false,false,false,3,1,false
8441,true,true,44,476,476,13769,0,false,false,false,1,0,false
8442,true,true,61,1538,1933,23162,0,false,false,false,1,1,true
8443,true,true,64,948,948,20654,0,false,false,true,1,1,false
8444,true,true,30,0,0,16438,0,false,false,false,1,2,false
8445,true,true,40,1869,1869,15475,0,false,false,true,0,1,false
8446,false,true,55,377,377,22908,0,false,false,false,2,0,false
8447,true,true,46,0,1338,34944,0,false,false,true,0,0,true
8448,false,true,32,740,740,30145,0,false,false,false,1,2,false
8449,true,true,37,586,586,24702,0,false,false,false,2,2,false
8450,true,true,57,0,0,19833,0,false,false,false,0,1,false
8451,true,true,51,464,464,14935,0,false,false,false,1,1,false
8452,true,true,30,1013,1013,14144,0,false,false,true,0,1,false
8453,true,true,44,957,957,24239,0,false,false,true,1,1,false
8454,true,true,34,1137,1137,27085,400255,false,false,true,3,2,false
8455,true,true,34,878,878,6141,0,false,false,false,2,1,false
8456,true,true,65,2617,2617,9769,0,false,false,false,3,0,false
8457,true,true,55,357,357,30546,0,false,false,false,1,1,false
8458,true,true,51,2188,2188,34202,0,false,false,true,3,2,false
8459,true,true,49,276,276,26580,0,false,false,false,0,0,false
8460,true,true,48,913,913,17899,0,false,false,false,0,0,false
8461,true,true,48,293,293,19491,0,false,false,false,1,1,false
8462,true,true,62,1506,1506,9844,383606,false,false,false,0,1,false
8463,true,true,67,1543,1543,8279,0,false,false,false,1,0,false
8464,true,true,24,600,600,16660,0,false,false,false,0,0,false
8465,false,true,53,1238,1238,15961,0,false,false,true,2,1,true
8466,false,true,40,317,317,21669,0,false,false,true,0,1,false
8467,true,true,53,0,0,14918,0,false,false,false,2,2,false
8468,true,true,51,721,721,19555,0,false,false,false,0,1,false
8469,false,true,44,272,272,22788,0,false,false,true,2,1,false
8470,true,true,49,820,820,28123,437558,false,false,false,1,0,false
8471,true,true,42,730,730,16510,0,false,false,false,1,1,false
8472,true,true,54,1090,1090,10243,0,false,false,false,1,2,false
8473,true,true,51,1500,2005,14218,0,false,false,true,0,1,true
8474,true,true,43,1706,1706,39124,0,false,false,false,1,2,false
8475,true,true,47,0,0,4097,0,false,false,true,0,1,false
8476,true,true,49,646,646,10480,0,false,false,true,0,0,true
8477,true,true,44,773,773,10553,469072,false,false,false,1,0,false
8478,false,true,43,1256,1256,21063,0,false,false,true,1,0,false
8479,true,true,49,1829,1829,16435,0,false,false,true,0,1,false
8480,true,true,46,367,367,11325,0,false,false,true,2,0,false
8481,true,true,60,0,521,19283,0,false,false,true,0,0,true
8482,false,true,63,0,0,8259,0,false,false,false,0,1,false
8483,true,true,47,370,370,21806,0,false,false,false,0,1,false
8484,true,true,61,1468,1468,16444,0,false,false,true,1,1,false
8485,true,true,56,0,0,26293,404800,false,false,false,2,1,false
8486,true,true,52,134,134,32463,464007,false,false,false,1,1,false
8487,true,true,65,619,619,11690,0,false,false,false,0,1,false
8488,true,true,36,1808,1808,22776,0,false,false,false,2,0,false
8489,true,true,42,0,0,3627,0,false,false,false,1,0,false
8490,true,true,45,1075,1075,17349,0,false,false,false,1,0,false
8491,true,true,48,0,0,33655,0,false,false,false,1,0,false
8492,true,true,52,653,653,32807,0,false,false,false,1,1,false
8493,true,true,44,377,377,21673,0,false,false,false,2,1,false
8494,true,true,47,0,0,36962,0,false,false,false,0,1,false
8495,true,true,48,1114,1114,32797,433593,false,false,false,1,1,false
8496,true,true,56,0,259,18743,0,false,false,true,2,0,true
8497,true,true,52,526,526,38730,0,false,false,false,0,1,false
8498,true,true,45,759,759,15647,0,false,false,false,0,2,false
8499,false,true,45,0,0,16281,0,false,false,true,1,0,false
8500,true,true,66,0,709,63080,0,false,false,false,1,1,true
8501,true,true,34,541,541,26377,0,false,false,false,1,1,false
8502,true,true,57,478,478,14607,0,false,false,false,1,1,false
8503,false,true,49,0,0,36046,0,false,false,true,0,2,false
8504,true,true,53,0,0,35699,0,false,false,true,0,1,false
8505,true,true,43,1610,1610,31127,0,false,false,true,1,0,false
8506,true,true,37,670,670,12625,281298,false,false,true,1,1,false
8507,true,true,61,382,933,3171,0,false,false,false,2,1,true
8508,true,true,59,982,982,50006,0,false,false,false,1,0,false
8509,true,true,61,1317,1317,24144,0,false,false,false,0,0,false
8510,true,true,57,2257,2257,35765,0,false,false,true,2,2,true
8511,true,true,41,548,1826,41817,0,false,false,false,0,0,true
8512,true,true,49,0,0,22168,0,false,false,false,1,1,false
8513,true,true,48,1765,1765,16823,315643,false,false,false,1,0,false
8514,true,true,60,292,292,28520,0,false,false,true,0,0,false
8515,true,true,57,180,180,20622,0,false,false,true,1,0,false
8516,true,true,47,0,393,25777,0,false,false,false,1,2,true
8517,true,true,32,1152,1152,43723,0,false,false,false,0,1,false
8518,true,true,30,550,550,14310,0,false,false,false,2,1,false
8519,true,true,42,0,490,14200,0,false,false,false,0,1,true
8520,true,true,55,729,729,22443,0,false,false,false,3,1,false
8521,false,true,40,890,890,20560,0,false,false,true,2,1,false
8522,true,true,66,565,565,23896,0,false,false,false,2,1,true
8523,true,true,55,931,1710,18086,0,false,false,true,0,0,true
8524,true,true,56,0,0,10449,0,false,false,false,1,0,false
8525,true,true,42,1187,1187,11431,0,false,false,false,1,1,false
8526,true,true,50,0,952,13956,0,false,false,false,1,1,true
8527,true,true,50,1248,1248,22921,0,false,false,true,1,1,false
8528,true,true,52,369,369,11239,258794,false,false,true,0,0,false
8529,true,true,39,524,524,4355,0,false,false,false,1,2,false
8530,true,true,56,1484,1484,22939,0,false,false,false,1,2,false
8531,true,true,42,1452,1452,13598,0,false,false,false,0,1,false
8532,true,true,49,0,0,10469,0,false,false,false,1,1,false
8533,true,true,52,958,958,24948,384499,false,false,true,3,0,false
8534,true,true,53,632,632,13133,0,false,false,false,3,2,false
8535,true,true,49,731,731,32162,348652,false,false,false,0,1,false
8536,true,true,56,0,0,8918,0,false,false,true,1,1,false
8537,true,true,45,311,812,8216,0,false,false,false,1,0,true
8538,true,true,50,1044,1044,22785,0,false,false,false,0,2,false
8539,true,true,47,676,676,10547,0,false,false,true,1,1,false
8540,true,true,44,1063,1867,18509,0,false,false,false,1,2,true
8541,true,true,51,755,1166,6782,0,false,false,true,1,0,true
8542,true,true,56,279,279,9979,0,false,false,false,2,1,false
8543,true,true,47,0,0,7983,0,false,false,false,1,1,false
8544,true,true,50,1481,1481,17023,0,false,false,false,0,2,false
8545,false,true,34,716,716,45477,489528,false,false,false,1,1,false
8546,true,true,45,0,863,22465,0,false,false,true,2,1,true
8547,true,true,49,0,0,27127,0,false,false,false,1,0,false
8548,true,true,58,294,294,16728,0,false,false,false,1,0,false
8549,true,true,48,1212,1212,20069,0,false,false,true,2,1,false
8550,true,true,44,0,0,6313,0,false,false,false,1,1,false
8551,true,true,64,0,0,7941,0,false,false,false,3,0,false
8552,true,true,43,903,1109,11165,0,false,false,false,2,1,true
8553,true,true,49,326,326,8131,349136,false,false,true,1,1,false
8554,true,true,56,705,705,18263,0,false,false,false,2,0,false
8555,true,true,45,350,350,23205,0,false,false,false,0,0,false
8556,true,true,53,0,0,35682,371942,false,false,true,0,1,false
8557,true,true,57,712,712,23300,0,false,false,false,1,2,false
8558,true,true,65,877,1222,35704,0,false,false,true,0,1,true
8559,true,true,61,1108,1108,28181,0,false,false,false,0,1,true
8560,true,true,51,0,0,15558,0,false,false,false,0,1,false
8561,true,true,56,513,513,10343,0,false,false,true,1,1,false
8562,true,true,63,1408,1408,23400,0,false,false,false,0,1,false
8563,true,true,65,0,0,33086,0,false,false,false,0,0,false
8564,true,true,42,0,0,9948,0,false,false,false,0,0,false
8565,true,true,46,719,719,16031,0,false,false,false,0,0,false
8566,false,true,39,0,634,8344,0,false,false,false,0,1,true
8567,true,true,59,1098,1098,7143,0,false,false,false,0,1,false
8568,true,true,55,497,497,13544,0,false,false,false,0,2,false
8569,true,true,49,518,518,16557,0,false,false,false,0,1,true
8570,true,true,48,0,0,25814,0,false,false,false,1,1,true
8571,true,true,43,832,832,17773,0,false,false,true,0,1,false
8572,true,true,45,474,1504,11313,0,false,false,true,1,0,true
8573,false,true,65,875,875,9838,0,false,false,false,0,0,false
8574,true,true,57,662,662,20040,0,false,false,true,0,1,false
8575,true,true,52,0,0,30202,0,false,false,false,1,1,false
8576,true,true,56,527,527,17154,0,false,false,false,0,1,false
8577,true,true,55,0,0,5086,0,false,false,true,0,1,false
8578,true,true,29,770,770,29546,0,false,false,false,1,2,false
8579,true,true,39,515,515,10178,0,false,false,true,1,0,false
8580,true,true,41,0,0,11195,0,false,false,false,2,0,false
8581,true,true,61,297,297,30093,0,false,false,false,1,0,false
8582,true,true,61,0,0,6594,0,false,false,true,1,0,false
8583,true,true,45,267,267,10837,0,false,false,false,2,1,false
8584,true,true,65,0,0,19680,0,false,false,true,2,1,true
8585,true,true,62,399,399,24897,0,false,false,false,1,1,false
8586,true,true,33,617,1642,25141,0,false,false,false,1,1,true
8587,true,true,56,0,0,24435,0,false,false,false,0,1,false
8588,true,true,53,323,323,18674,0,false,false,false,2,2,false
8589,true,true,46,416,416,7006,0,false,false,false,1,1,false
8590,true,true,65,1047,1047,3959,382777,false,false,true,1,0,false
8591,true,true,39,818,818,58626,0,false,false,false,0,1,true
8592,true,true,44,1099,1099,6019,0,false,false,false,1,1,false
8593,true,true,61,769,769,25031,0,false,false,true,2,0,false
8594,true,true,60,0,0,7591,0,false,false,true,0,1,false
8595,true,true,66,552,1454,17695,334348,false,false,true,1,2,true
8596,true,true,64,749,749,18576,0,false,false,true,1,2,false
8597,true,true,58,1722,3107,24667,0,false,false,true,2,1,true
8598,true,true,29,408,408,25415,0,false,false,true,1,1,false
8599,true,true,53,453,453,34469,0,false,false,false,1,1,false
8600,true,true,43,0,1010,11314,0,false,false,false,0,1,true
8601,true,true,32,989,1178,20306,0,false,false,false,0,1,true
8602,true,true,61,1225,1225,20360,0,false,false,false,1,2,false
8603,true,true,57,376,376,17919,0,false,false,false,2,2,false
8604,true,true,42,1185,2107,23219,0,false,false,true,1,2,true
8605,true,true,47,709,709,22363,392293,false,false,false,1,1,false
8606,true,true,54,663,1369,15974,0,false,false,false,1,1,true
8607,true,true,55,789,789,15444,0,false,false,false,0,1,true
8608,true,true,52,1131,1131,25762,0,false,false,false,2,1,false
8609,true,true,54,138,138,32170,0,false,false,false,0,1,false
8610,true,true,38,1199,2061,10001,0,false,false,false,0,0,true
8611,true,true,36,533,533,11616,0,false,false,false,1,1,false
8612,true,true,57,0,0,47539,0,false,false,false,1,1,false
8613,true,true,52,1248,1248,5439,0,false,false,false,0,2,true
8614,true,true,65,503,1890,31106,0,false,false,false,0,0,true
8615,true,true,51,546,546,27773,0,false,false,false,1,0,false
8616,true,true,42,917,917,21282,0,false,false,false,0,0,false
8617,false,true,46,0,0,37694,0,false,false,false,1,0,false
8618,true,true,42,760,1307,10664,0,false,false,true,0,0,true
8619,true,true,57,662,1331,26430,0,false,false,false,1,0,true
8620,true,true,50,819,819,2174,0,false,false,true,1,1,false
8621,true,true,43,445,445,25631,0,false,false,false,0,0,false
8622,true,true,62,0,0,13222,0,false,false,false,1,1,false
